['movie', 'composer', 'Human']	+	['movie', 'composer', 'Human']	->	['Human', 'father', 'Human'],	['Human', 'sibling', 'Human'],	['Human', 'child', 'Human'],	['Human', 'mother', 'Human'],	['Human', 'spouse', 'Human']
['movie', 'composer', 'Human']	+	['movie', 'cast member', 'Human']	->	['Human', 'father', 'Human'],	['Human', 'sibling', 'Human'],	['Human', 'child', 'Human'],	['Human', 'mother', 'Human'],	['Human', 'spouse', 'Human']
['movie', 'composer', 'Human']	+	['movie', 'director', 'Human']	->	['Human', 'father', 'Human'],	['Human', 'sibling', 'Human'],	['Human', 'child', 'Human'],	['Human', 'mother', 'Human'],	['Human', 'spouse', 'Human']
['movie', 'composer', 'Human']	+	['movie', 'producer', 'Human']	->	['Human', 'father', 'Human'],	['Human', 'sibling', 'Human'],	['Human', 'child', 'Human'],	['Human', 'mother', 'Human'],	['Human', 'spouse', 'Human']
['movie', 'composer', 'Human']	+	['movie', 'screenwriter', 'Human']	->	['Human', 'father', 'Human'],	['Human', 'sibling', 'Human'],	['Human', 'child', 'Human'],	['Human', 'mother', 'Human'],	['Human', 'spouse', 'Human']
['movie', 'composer', 'Human']	+	['Human', 'father', 'Human']	->	['movie', 'cast member', 'Human'],	['movie', 'director', 'Human'],	['movie', 'producer', 'Human'],	['movie', 'screenwriter', 'Human']
['movie', 'composer', 'Human']	+	['Human', 'sibling', 'Human']	->	['movie', 'cast member', 'Human'],	['movie', 'director', 'Human'],	['movie', 'producer', 'Human'],	['movie', 'screenwriter', 'Human']
['movie', 'composer', 'Human']	+	['Human', 'child', 'Human']	->	['movie', 'cast member', 'Human'],	['movie', 'director', 'Human'],	['movie', 'producer', 'Human'],	['movie', 'screenwriter', 'Human']
['movie', 'composer', 'Human']	+	['Human', 'mother', 'Human']	->	['movie', 'cast member', 'Human'],	['movie', 'director', 'Human'],	['movie', 'producer', 'Human'],	['movie', 'screenwriter', 'Human']
['movie', 'composer', 'Human']	+	['Human', 'spouse', 'Human']	->	['movie', 'cast member', 'Human'],	['movie', 'director', 'Human'],	['movie', 'producer', 'Human'],	['movie', 'screenwriter', 'Human']
['movie', 'cast member', 'Human']	+	['movie', 'composer', 'Human']	->	['Human', 'father', 'Human'],	['Human', 'sibling', 'Human'],	['Human', 'child', 'Human'],	['Human', 'mother', 'Human'],	['Human', 'spouse', 'Human']
['movie', 'cast member', 'Human']	+	['movie', 'cast member', 'Human']	->	['Human', 'father', 'Human'],	['Human', 'sibling', 'Human'],	['Human', 'child', 'Human'],	['Human', 'mother', 'Human'],	['Human', 'spouse', 'Human']
['movie', 'cast member', 'Human']	+	['movie', 'director', 'Human']	->	['Human', 'father', 'Human'],	['Human', 'sibling', 'Human'],	['Human', 'child', 'Human'],	['Human', 'mother', 'Human'],	['Human', 'spouse', 'Human']
['movie', 'cast member', 'Human']	+	['movie', 'producer', 'Human']	->	['Human', 'father', 'Human'],	['Human', 'sibling', 'Human'],	['Human', 'child', 'Human'],	['Human', 'mother', 'Human'],	['Human', 'spouse', 'Human']
['movie', 'cast member', 'Human']	+	['movie', 'screenwriter', 'Human']	->	['Human', 'father', 'Human'],	['Human', 'sibling', 'Human'],	['Human', 'child', 'Human'],	['Human', 'mother', 'Human'],	['Human', 'spouse', 'Human']
['movie', 'cast member', 'Human']	+	['Human', 'father', 'Human']	->	['movie', 'composer', 'Human'],	['movie', 'director', 'Human'],	['movie', 'producer', 'Human'],	['movie', 'screenwriter', 'Human']
['movie', 'cast member', 'Human']	+	['Human', 'sibling', 'Human']	->	['movie', 'composer', 'Human'],	['movie', 'director', 'Human'],	['movie', 'producer', 'Human'],	['movie', 'screenwriter', 'Human']
['movie', 'cast member', 'Human']	+	['Human', 'child', 'Human']	->	['movie', 'composer', 'Human'],	['movie', 'director', 'Human'],	['movie', 'producer', 'Human'],	['movie', 'screenwriter', 'Human']
['movie', 'cast member', 'Human']	+	['Human', 'mother', 'Human']	->	['movie', 'composer', 'Human'],	['movie', 'director', 'Human'],	['movie', 'producer', 'Human'],	['movie', 'screenwriter', 'Human']
['movie', 'cast member', 'Human']	+	['Human', 'spouse', 'Human']	->	['movie', 'composer', 'Human'],	['movie', 'director', 'Human'],	['movie', 'producer', 'Human'],	['movie', 'screenwriter', 'Human']
['movie', 'director', 'Human']	+	['movie', 'composer', 'Human']	->	['Human', 'father', 'Human'],	['Human', 'sibling', 'Human'],	['Human', 'child', 'Human'],	['Human', 'mother', 'Human'],	['Human', 'spouse', 'Human']
['movie', 'director', 'Human']	+	['movie', 'cast member', 'Human']	->	['Human', 'father', 'Human'],	['Human', 'sibling', 'Human'],	['Human', 'child', 'Human'],	['Human', 'mother', 'Human'],	['Human', 'spouse', 'Human']
['movie', 'director', 'Human']	+	['movie', 'director', 'Human']	->	['Human', 'father', 'Human'],	['Human', 'sibling', 'Human'],	['Human', 'child', 'Human'],	['Human', 'mother', 'Human'],	['Human', 'spouse', 'Human']
['movie', 'director', 'Human']	+	['movie', 'producer', 'Human']	->	['Human', 'father', 'Human'],	['Human', 'sibling', 'Human'],	['Human', 'child', 'Human'],	['Human', 'mother', 'Human'],	['Human', 'spouse', 'Human']
['movie', 'director', 'Human']	+	['movie', 'screenwriter', 'Human']	->	['Human', 'father', 'Human'],	['Human', 'sibling', 'Human'],	['Human', 'child', 'Human'],	['Human', 'mother', 'Human'],	['Human', 'spouse', 'Human']
['movie', 'director', 'Human']	+	['Human', 'father', 'Human']	->	['movie', 'composer', 'Human'],	['movie', 'cast member', 'Human'],	['movie', 'producer', 'Human'],	['movie', 'screenwriter', 'Human']
['movie', 'director', 'Human']	+	['Human', 'sibling', 'Human']	->	['movie', 'composer', 'Human'],	['movie', 'cast member', 'Human'],	['movie', 'producer', 'Human'],	['movie', 'screenwriter', 'Human']
['movie', 'director', 'Human']	+	['Human', 'child', 'Human']	->	['movie', 'composer', 'Human'],	['movie', 'cast member', 'Human'],	['movie', 'producer', 'Human'],	['movie', 'screenwriter', 'Human']
['movie', 'director', 'Human']	+	['Human', 'mother', 'Human']	->	['movie', 'composer', 'Human'],	['movie', 'cast member', 'Human'],	['movie', 'producer', 'Human'],	['movie', 'screenwriter', 'Human']
['movie', 'director', 'Human']	+	['Human', 'spouse', 'Human']	->	['movie', 'composer', 'Human'],	['movie', 'cast member', 'Human'],	['movie', 'producer', 'Human'],	['movie', 'screenwriter', 'Human']
['movie', 'producer', 'Human']	+	['movie', 'composer', 'Human']	->	['Human', 'father', 'Human'],	['Human', 'sibling', 'Human'],	['Human', 'child', 'Human'],	['Human', 'mother', 'Human'],	['Human', 'spouse', 'Human']
['movie', 'producer', 'Human']	+	['movie', 'cast member', 'Human']	->	['Human', 'father', 'Human'],	['Human', 'sibling', 'Human'],	['Human', 'child', 'Human'],	['Human', 'mother', 'Human'],	['Human', 'spouse', 'Human']
['movie', 'producer', 'Human']	+	['movie', 'director', 'Human']	->	['Human', 'father', 'Human'],	['Human', 'sibling', 'Human'],	['Human', 'child', 'Human'],	['Human', 'mother', 'Human'],	['Human', 'spouse', 'Human']
['movie', 'producer', 'Human']	+	['movie', 'producer', 'Human']	->	['Human', 'father', 'Human'],	['Human', 'sibling', 'Human'],	['Human', 'child', 'Human'],	['Human', 'mother', 'Human'],	['Human', 'spouse', 'Human']
['movie', 'producer', 'Human']	+	['movie', 'screenwriter', 'Human']	->	['Human', 'father', 'Human'],	['Human', 'sibling', 'Human'],	['Human', 'child', 'Human'],	['Human', 'mother', 'Human'],	['Human', 'spouse', 'Human']
['movie', 'producer', 'Human']	+	['Human', 'father', 'Human']	->	['movie', 'composer', 'Human'],	['movie', 'cast member', 'Human'],	['movie', 'director', 'Human'],	['movie', 'screenwriter', 'Human']
['movie', 'producer', 'Human']	+	['Human', 'sibling', 'Human']	->	['movie', 'composer', 'Human'],	['movie', 'cast member', 'Human'],	['movie', 'director', 'Human'],	['movie', 'screenwriter', 'Human']
['movie', 'producer', 'Human']	+	['Human', 'child', 'Human']	->	['movie', 'composer', 'Human'],	['movie', 'cast member', 'Human'],	['movie', 'director', 'Human'],	['movie', 'screenwriter', 'Human']
['movie', 'producer', 'Human']	+	['Human', 'mother', 'Human']	->	['movie', 'composer', 'Human'],	['movie', 'cast member', 'Human'],	['movie', 'director', 'Human'],	['movie', 'screenwriter', 'Human']
['movie', 'producer', 'Human']	+	['Human', 'spouse', 'Human']	->	['movie', 'composer', 'Human'],	['movie', 'cast member', 'Human'],	['movie', 'director', 'Human'],	['movie', 'screenwriter', 'Human']
['movie', 'screenwriter', 'Human']	+	['movie', 'composer', 'Human']	->	['Human', 'father', 'Human'],	['Human', 'sibling', 'Human'],	['Human', 'child', 'Human'],	['Human', 'mother', 'Human'],	['Human', 'spouse', 'Human']
['movie', 'screenwriter', 'Human']	+	['movie', 'cast member', 'Human']	->	['Human', 'father', 'Human'],	['Human', 'sibling', 'Human'],	['Human', 'child', 'Human'],	['Human', 'mother', 'Human'],	['Human', 'spouse', 'Human']
['movie', 'screenwriter', 'Human']	+	['movie', 'director', 'Human']	->	['Human', 'father', 'Human'],	['Human', 'sibling', 'Human'],	['Human', 'child', 'Human'],	['Human', 'mother', 'Human'],	['Human', 'spouse', 'Human']
['movie', 'screenwriter', 'Human']	+	['movie', 'producer', 'Human']	->	['Human', 'father', 'Human'],	['Human', 'sibling', 'Human'],	['Human', 'child', 'Human'],	['Human', 'mother', 'Human'],	['Human', 'spouse', 'Human']
['movie', 'screenwriter', 'Human']	+	['movie', 'screenwriter', 'Human']	->	['Human', 'father', 'Human'],	['Human', 'sibling', 'Human'],	['Human', 'child', 'Human'],	['Human', 'mother', 'Human'],	['Human', 'spouse', 'Human']
['movie', 'screenwriter', 'Human']	+	['Human', 'father', 'Human']	->	['movie', 'composer', 'Human'],	['movie', 'cast member', 'Human'],	['movie', 'director', 'Human'],	['movie', 'producer', 'Human']
['movie', 'screenwriter', 'Human']	+	['Human', 'sibling', 'Human']	->	['movie', 'composer', 'Human'],	['movie', 'cast member', 'Human'],	['movie', 'director', 'Human'],	['movie', 'producer', 'Human']
['movie', 'screenwriter', 'Human']	+	['Human', 'child', 'Human']	->	['movie', 'composer', 'Human'],	['movie', 'cast member', 'Human'],	['movie', 'director', 'Human'],	['movie', 'producer', 'Human']
['movie', 'screenwriter', 'Human']	+	['Human', 'mother', 'Human']	->	['movie', 'composer', 'Human'],	['movie', 'cast member', 'Human'],	['movie', 'director', 'Human'],	['movie', 'producer', 'Human']
['movie', 'screenwriter', 'Human']	+	['Human', 'spouse', 'Human']	->	['movie', 'composer', 'Human'],	['movie', 'cast member', 'Human'],	['movie', 'director', 'Human'],	['movie', 'producer', 'Human']
['Human', 'family name', 'last names']	+	['Human', 'family name', 'last names']	->	['Human', 'father', 'Human'],	['Human', 'sibling', 'Human'],	['Human', 'child', 'Human'],	['Human', 'mother', 'Human'],	['Human', 'spouse', 'Human']
['audio album', 'performer', 'Human']	+	['audio album', 'performer', 'Human']	->	['Human', 'father', 'Human'],	['Human', 'sibling', 'Human'],	['Human', 'child', 'Human'],	['Human', 'mother', 'Human'],	['Human', 'spouse', 'Human']
['wikipedia books/sandbox', 'author', 'Human']	+	['wikipedia books/sandbox', 'author', 'Human']	->	['Human', 'father', 'Human'],	['Human', 'sibling', 'Human'],	['Human', 'child', 'Human'],	['Human', 'mother', 'Human'],	['Human', 'spouse', 'Human']
